LoggerBefore,DeviceTime,Light,Setpoint,Intensity,LoggerAfter
1589811759.768771887,1589804560.242327929,0,0,0,1589811759.768771887
1589811760.796602249,1589804561.252336979,0,0,0,1589811760.796602249
1589811761.799728394,1589804562.262327909,0,0,0,1589811761.799728394
1589811762.802368164,1589804563.272336960,0,0,0,1589811762.802368164
1589811763.819123983,1589804564.290314913,0,0,100,1589811763.819123983
1589811764.830852747,1589804565.300318956,4,0,100,1589811764.830852747
1589811765.869842529,1589804566.310336113,4,0,100,1589811765.869842529
1589811766.844799757,1589804567.320323944,4,0,100,1589811766.844799757
1589811767.857630730,1589804568.330349922,4,0,100,1589811767.857630730
1589811768.873300076,1589804569.348279953,4,0,0,1589811768.873300076
1589811769.895601034,1589804570.357304096,0,0,0,1589811769.895601034
1589811770.891820908,1589804571.367296934,0,0,0,1589811770.891820908
1589811771.909009695,1589804572.377300978,0,0,0,1589811771.909009695
1589811772.911659479,1589804573.387312889,0,0,0,1589811772.911659479
1589811773.960442066,1589804574.405304909,0,0,100,1589811773.960442066
1589811774.944586992,1589804575.415304899,4,0,100,1589811774.944586992
1589811775.952584028,1589804576.425295115,4,0,100,1589811775.952584028
1589811776.957313061,1589804577.435306072,4,0,100,1589811776.957313061
1589811777.993205070,1589804578.445300102,4,0,100,1589811777.993205070
1589811778.995209217,1589804579.463301897,4,0,0,1589811778.995209217
1589811779.996373415,1589804580.473309040,0,0,0,1589811779.996373415
1589811781.012085438,1589804581.483310938,0,0,0,1589811781.012085438
1589811782.021790743,1589804582.493299961,0,0,0,1589811782.021790743
1589811783.034664869,1589804583.503319979,0,0,0,1589811783.034664869
1589811784.052180052,1589804584.521286011,0,0,100,1589811784.052180052
1589811785.061637878,1589804585.531311035,4,0,100,1589811785.061637878
1589811786.063631773,1589804586.541299105,4,0,100,1589811786.063631773
1589811787.078106642,1589804587.551285982,4,0,100,1589811787.078106642
1589811788.095818043,1589804588.561312914,4,0,100,1589811788.096696615
1589811789.106859446,1589804589.579293013,4,0,0,1589811789.106859446
1589811790.115239620,1589804590.589306116,0,0,0,1589811790.115239620
1589811791.122993946,1589804591.599303007,0,0,0,1589811791.122993946
1589811792.135948896,1589804592.609292984,0,0,0,1589811792.135948896
1589811793.165515423,1589804593.619316101,0,0,0,1589811793.165515423
1589811794.163466930,1589804594.637290001,0,0,100,1589811794.163466930
1589811795.174918890,1589804595.647294998,4,0,100,1589811795.174918890
1589811796.188133955,1589804596.657296896,4,0,100,1589811796.188133955
1589811797.192235231,1589804597.667294025,4,0,100,1589811797.192235231
1589811798.311915636,1589804598.677314997,4,0,100,1589811798.311915636
1589811799.222498655,1589804599.696264982,4,0,0,1589811799.222498655
1589811800.236098289,1589804600.706274033,0,0,0,1589811800.236098289
1589811801.241523027,1589804601.716284037,0,0,0,1589811801.241523027
1589811802.251694679,1589804602.726269007,0,0,0,1589811802.251694679
1589811803.261295557,1589804603.736287117,0,0,0,1589811803.261295557
1589811804.290674210,1589804604.755290985,0,0,100,1589811804.290674210
1589811805.290800333,1589804605.765295982,4,0,100,1589811805.290800333
1589811806.307690859,1589804606.775315046,4,0,100,1589811806.307690859
1589811807.317581892,1589804607.785300970,4,0,100,1589811807.317581892
1589811808.334626913,1589804608.795306921,4,0,100,1589811808.334626913
1589811809.337488890,1589804609.813302994,4,0,0,1589811809.338368416
1589811810.368067265,1589804610.823292017,0,0,0,1589811810.368067265
1589811811.363177299,1589804611.833317041,0,0,0,1589811811.363177299
1589811812.379768610,1589804612.843286991,0,0,0,1589811812.379768610
1589811813.378915787,1589804613.853298903,0,0,0,1589811813.378915787
1589811814.393686295,1589804614.863317013,0,0,0,1589811814.393686295
1589811815.410257816,1589804615.881294966,0,0,100,1589811815.410257816
1589811816.418866158,1589804616.891304016,4,0,100,1589811816.418866158
1589811817.437262058,1589804617.901304960,4,0,100,1589811817.437262058
1589811818.440867662,1589804618.911298990,4,0,100,1589811818.440867662
1589811819.446731806,1589804619.921308994,4,0,100,1589811819.446731806
1589811820.471059799,1589804620.939270973,4,0,0,1589811820.471059799
1589811821.478753328,1589804621.949295044,0,0,0,1589811821.478753328
1589811822.518953323,1589804622.959310055,0,0,0,1589811822.518953323
1589811823.503093243,1589804623.969306946,0,0,0,1589811823.503093243
1589811824.561543465,1589804624.979312897,0,0,0,1589811824.561543465
1589811825.531648874,1589804625.997312069,0,0,100,1589811825.531648874
1589811826.532979965,1589804627.007294893,4,0,100,1589811826.532979965
1589811827.544557810,1589804628.017302036,4,0,100,1589811827.544557810
1589811828.554689169,1589804629.027298927,4,0,100,1589811828.554689169
1589811829.568994999,1589804630.037300110,4,0,100,1589811829.568994999
1589811830.578891516,1589804631.055305004,4,0,0,1589811830.578891516
1589811831.591552496,1589804632.065299034,0,0,0,1589811831.591552496
1589811832.605281115,1589804633.075320959,0,0,0,1589811832.605281115
1589811833.615876913,1589804634.085309982,0,0,0,1589811833.615876913
1589811834.619081020,1589804635.095309973,0,0,0,1589811834.619956732
1589811835.646013737,1589804636.113302946,0,0,100,1589811835.646013737
1589811836.658118963,1589804637.123298883,4,0,100,1589811836.658118963
1589811837.656042814,1589804638.133285046,4,0,100,1589811837.656042814
1589811838.665982246,1589804639.143306971,4,0,100,1589811838.665982246
1589811839.689680338,1589804640.153311968,4,0,100,1589811839.689680338
1589811840.698698759,1589804641.171289921,4,0,0,1589811840.698698759
1589811841.710695744,1589804642.181305885,0,0,0,1589811841.710695744
1589811842.737356901,1589804643.191298962,0,0,0,1589811842.737356901
1589811843.726061106,1589804644.201298952,0,0,0,1589811843.726061106
1589811844.744922400,1589804645.211316109,0,0,0,1589811844.744922400
1589811845.756058931,1589804646.230282068,0,0,100,1589811845.756058931
1589811846.786706209,1589804647.240274906,4,0,100,1589811846.786706209
1589811847.777762413,1589804648.250282049,4,0,100,1589811847.777762413
1589811848.798415899,1589804649.260276079,4,0,100,1589811848.798415899
1589811849.797163486,1589804650.270297050,4,0,100,1589811849.797163486
1589811850.815963030,1589804651.288259983,4,0,0,1589811850.815963030
1589811851.825431824,1589804652.298271894,0,0,0,1589811851.825431824
1589811852.836759090,1589804653.308269978,0,0,0,1589811852.836759090
1589811853.844851494,1589804654.318280935,0,0,0,1589811853.844851494
1589811854.850305080,1589804655.328299046,0,0,0,1589811854.850305080
1589811855.868731022,1589804656.346263885,0,0,100,1589811855.868731022
1589811856.876571417,1589804657.356267929,4,0,100,1589811856.876571417
1589811857.886405945,1589804658.366287947,4,0,100,1589811857.886405945
1589811858.911489010,1589804659.376267910,4,0,100,1589811858.911489010
1589811859.910737038,1589804660.386292934,4,0,100,1589811859.910737038
1589811860.929474115,1589804661.404263973,4,0,0,1589811860.929474115
1589811861.937463760,1589804662.414273024,0,0,0,1589811861.937463760
1589811862.954233170,1589804663.424268007,0,0,0,1589811862.954233170
1589811863.963534355,1589804664.434312105,0,0,0,1589811863.963534355
1589811864.971906900,1589804665.444309950,0,0,0,1589811864.971906900
1589811865.988946199,1589804666.462302923,0,0,100,1589811865.988946199
1589811866.996493816,1589804667.472306967,4,0,100,1589811866.996493816
1589811868.006776571,1589804668.482301950,4,0,100,1589811868.006776571
1589811869.020342350,1589804669.492300987,4,0,100,1589811869.020342350
1589811870.032739639,1589804670.502310991,4,0,100,1589811870.032739639
1589811871.058987379,1589804671.520288944,4,0,0,1589811871.058987379
1589811872.063990831,1589804672.530302048,0,0,0,1589811872.063990831
1589811873.068527699,1589804673.540304899,0,0,0,1589811873.068527699
1589811874.074143410,1589804674.550312996,0,0,0,1589811874.074143410
1589811875.086837053,1589804675.560317039,0,0,0,1589811875.086837053
1589811876.104022264,1589804676.578288078,0,0,100,1589811876.104022264
1589811877.119093180,1589804677.588305950,4,0,100,1589811877.119093180
1589811878.120012283,1589804678.598309040,4,0,100,1589811878.120012283
1589811879.137642384,1589804679.608304977,4,0,100,1589811879.137642384
1589811880.141700506,1589804680.618319988,4,0,100,1589811880.141700506
1589811881.168676615,1589804681.636296034,4,0,0,1589811881.168676615
1589811882.175637484,1589804682.646322966,0,0,0,1589811882.175637484
1589811883.183805704,1589804683.656305075,0,0,0,1589811883.183805704
1589811884.190638781,1589804684.666299105,0,0,0,1589811884.190638781
1589811885.196877241,1589804685.676321983,0,0,0,1589811885.196877241
1589811886.226634502,1589804686.694293976,0,0,100,1589811886.226634502
1589811887.232469559,1589804687.704313993,4,0,100,1589811887.232469559
1589811888.240034580,1589804688.714297056,4,0,100,1589811888.240034580
1589811889.248322964,1589804689.724319935,4,0,100,1589811889.248322964
1589811890.262148142,1589804690.734338999,4,0,100,1589811890.263029575
1589811891.273104906,1589804691.752295971,4,0,0,1589811891.273104906
1589811892.286982775,1589804692.762319088,0,0,0,1589811892.286982775
1589811893.300760508,1589804693.772300959,0,0,0,1589811893.300760508
1589811894.308796644,1589804694.782304049,0,0,0,1589811894.308796644
1589811895.316918373,1589804695.792332888,0,0,0,1589811895.316918373
1589811896.340283155,1589804696.811245918,0,0,100,1589811896.340283155
1589811897.352115154,1589804697.821264982,4,0,100,1589811897.352115154
1589811898.364741325,1589804698.831274033,4,0,100,1589811898.364741325
1589811899.363952398,1589804699.841264963,4,0,100,1589811899.363952398
1589811900.391973972,1589804700.851279020,4,0,100,1589811900.392853975
1589811901.393102169,1589804701.869251013,4,0,0,1589811901.393102169
1589811902.407824755,1589804702.879271030,0,0,0,1589811902.407824755
1589811903.416469097,1589804703.889273882,0,0,0,1589811903.416469097
1589811904.420227289,1589804704.899250984,0,0,0,1589811904.420227289
1589811905.434708595,1589804705.909281969,0,0,0,1589811905.434708595
1589811906.454879045,1589804706.927268982,0,0,100,1589811906.454879045
1589811907.459013462,1589804707.937268019,4,0,100,1589811907.459013462
1589811908.471308947,1589804708.947271109,4,0,100,1589811908.471308947
1589811909.480909348,1589804709.957258940,4,0,100,1589811909.480909348
1589811910.487190723,1589804710.967276096,4,0,100,1589811910.488198042
1589811911.507961035,1589804711.985272884,4,0,0,1589811911.507961035
1589811912.517575026,1589804712.995269060,0,0,0,1589811912.517575026
1589811913.530148268,1589804714.005266905,0,0,0,1589811913.531138897
1589811914.539328814,1589804715.015276909,0,0,0,1589811914.539328814
1589811915.554507017,1589804716.025278091,0,0,0,1589811915.554507017
1589811916.598796368,1589804717.043265104,0,0,100,1589811916.598796368
1589811917.575587749,1589804718.053280115,4,0,100,1589811917.575587749
1589811918.585218191,1589804719.063270092,4,0,100,1589811918.585218191
1589811919.600296736,1589804720.073280096,4,0,100,1589811919.600296736
1589811920.608927250,1589804721.083267927,4,0,100,1589811920.608927250
1589811921.623698235,1589804722.102288961,4,0,0,1589811921.623698235
1589811922.651502132,1589804723.112313032,0,0,0,1589811922.651502132
1589811923.654931307,1589804724.122301102,0,0,0,1589811923.654931307
1589811924.663376570,1589804725.132311106,0,0,0,1589811924.663376570
1589811925.663892031,1589804726.142282009,0,0,0,1589811925.663892031
1589811926.684230566,1589804727.160258055,0,0,100,1589811926.684230566
1589811927.692550898,1589804728.170280933,4,0,100,1589811927.692550898
1589811928.703526497,1589804729.180274963,4,0,100,1589811928.703526497
1589811929.715069771,1589804730.190253973,4,0,100,1589811929.715069771
1589811930.719745636,1589804731.200294018,4,0,100,1589811930.719745636
1589811931.743246317,1589804732.218269110,4,0,0,1589811931.743246317
1589811932.752142668,1589804733.228270054,0,0,0,1589811932.752142668
1589811933.763017654,1589804734.238274097,0,0,0,1589811933.763017654
1589811934.770726204,1589804735.248274088,0,0,0,1589811934.770726204
1589811935.783787251,1589804736.258302927,0,0,0,1589811935.783787251
1589811936.803962469,1589804737.276257992,0,0,100,1589811936.803962469
1589811937.813485384,1589804738.286269903,4,0,100,1589811937.813485384
1589811938.833297968,1589804739.296279907,4,0,100,1589811938.833297968
1589811939.827280283,1589804740.306269884,4,0,100,1589811939.827280283
1589811940.843289137,1589804741.316270113,4,0,100,1589811940.843289137
1589811941.881109715,1589804742.326272964,4,0,100,1589811941.881109715
1589811942.876151562,1589804743.344260931,4,0,0,1589811942.876151562
1589811943.876021862,1589804744.354293108,0,0,0,1589811943.876021862
1589811944.886130571,1589804745.364279032,0,0,0,1589811944.886130571
1589811945.899743080,1589804746.374267101,0,0,0,1589811945.899743080
1589811946.907670021,1589804747.384309053,0,0,0,1589811946.907670021
1589811947.928149223,1589804748.402267933,0,0,100,1589811947.928149223
1589811948.938930511,1589804749.412273884,4,0,100,1589811948.938930511
1589811949.954018593,1589804750.422282934,4,0,100,1589811949.954018593
1589811950.957930088,1589804751.432260036,4,0,100,1589811950.957930088
1589811951.969820261,1589804752.442287922,4,0,100,1589811951.969820261
1589811952.986859083,1589804753.460258961,4,0,0,1589811952.986859083
1589811953.998270512,1589804754.470264912,0,0,0,1589811953.998270512
1589811955.007373810,1589804755.480300903,0,0,0,1589811955.007373810
1589811956.013535500,1589804756.490310907,0,0,0,1589811956.013535500
1589811957.027018309,1589804757.500310898,0,0,0,1589811957.027018309
1589811958.043436766,1589804758.518300056,0,0,100,1589811958.043436766
1589811959.050128937,1589804759.528302908,4,0,100,1589811959.050128937
1589811960.058769703,1589804760.538315058,4,0,100,1589811960.059743643
1589811961.074097157,1589804761.548300982,4,0,100,1589811961.074097157
1589811962.086978197,1589804762.558320045,4,0,100,1589811962.086978197
1589811963.104980707,1589804763.577253103,4,0,0,1589811963.104980707
1589811964.106931448,1589804764.587261915,0,0,0,1589811964.106931448
1589811965.124862671,1589804765.597265005,0,0,0,1589811965.124862671
1589811966.130629063,1589804766.607259035,0,0,0,1589811966.130629063
1589811967.139477015,1589804767.617275000,0,0,0,1589811967.139477015
1589811968.159461260,1589804768.635268927,0,0,100,1589811968.159461260
1589811969.172930956,1589804769.644304991,4,0,100,1589811969.172930956
1589811970.181366682,1589804770.654303074,4,0,100,1589811970.181366682
1589811971.190847397,1589804771.664314985,4,0,100,1589811971.190847397
1589811972.200892687,1589804772.674314022,4,0,100,1589811972.200892687
1589811973.214921951,1589804773.692296982,4,0,0,1589811973.214921951
1589811974.229489803,1589804774.702311993,0,0,0,1589811974.230374575
1589811975.235583067,1589804775.712318897,0,0,0,1589811975.235583067
1589811976.245776415,1589804776.722317934,0,0,0,1589811976.245776415
1589811977.259248972,1589804777.732331038,0,0,0,1589811977.259248972
1589811978.278320551,1589804778.750309944,0,0,100,1589811978.278320551
1589811979.278710842,1589804779.760317087,4,0,100,1589811979.278710842
1589811980.293025732,1589804780.770292997,4,0,100,1589811980.293025732
1589811981.301852703,1589804781.780302048,4,0,100,1589811981.301852703
1589811982.317305088,1589804782.790313005,4,0,100,1589811982.317305088
1589811983.331706047,1589804783.808298111,4,0,0,1589811983.331706047
1589811984.342585564,1589804784.818310976,0,0,0,1589811984.342585564
1589811985.354864120,1589804785.828301907,0,0,0,1589811985.354864120
1589811986.359023094,1589804786.838316917,0,0,0,1589811986.359023094
1589811987.379349232,1589804787.848313093,0,0,0,1589811987.379349232
1589811988.385538101,1589804788.867244959,0,0,100,1589811988.385538101
1589811989.397085667,1589804789.876308918,4,0,100,1589811989.397085667
1589811990.419175625,1589804790.886307001,4,0,100,1589811990.419175625
1589811991.416871309,1589804791.896306992,4,0,100,1589811991.416871309
1589811992.449671507,1589804792.906330109,4,0,100,1589811992.450551748
1589811993.445961952,1589804793.924294949,4,0,0,1589811993.445961952
1589811994.456068516,1589804794.934299946,0,0,0,1589811994.456068516
1589811995.474258184,1589804795.944313049,0,0,0,1589811995.474258184
1589811996.479064465,1589804796.954292059,0,0,0,1589811996.479064465
1589811997.486805677,1589804797.964323044,0,0,0,1589811997.486805677
1589811998.505012274,1589804798.982301950,0,0,100,1589811998.505012274
1589811999.542541981,1589804799.992305994,4,0,100,1589811999.542541981
1589812000.526509523,1589804801.002312899,4,0,100,1589812000.526509523
1589812001.546932936,1589804802.012307882,4,0,100,1589812001.546932936
1589812002.578616619,1589804803.022321939,4,0,100,1589812002.578616619
1589812003.562131405,1589804804.040311098,4,0,0,1589812003.562131405
1589812004.578162193,1589804805.050303936,0,0,0,1589812004.578162193
1589812005.592314005,1589804806.060312986,0,0,0,1589812005.592314005
1589812006.592235804,1589804807.070303917,0,0,0,1589812006.592235804
1589812007.607080460,1589804808.080326080,0,0,0,1589812007.607080460
1589812008.625533104,1589804809.098310947,0,0,100,1589812008.625533104
1589812009.632839441,1589804810.108305931,4,0,100,1589812009.632839441
1589812010.637109995,1589804811.118308067,4,0,100,1589812010.637109995
1589812011.649687290,1589804812.128317118,4,0,100,1589812011.649687290
1589812012.660948038,1589804813.138307095,4,0,100,1589812012.660948038
1589812013.683757782,1589804814.157247066,4,0,0,1589812013.683757782
1589812014.686420679,1589804815.167264938,0,0,0,1589812014.686420679
1589812015.701709270,1589804816.177265882,0,0,0,1589812015.701709270
1589812016.712071657,1589804817.187267065,0,0,0,1589812016.712071657
1589812017.720824242,1589804818.197283030,0,0,0,1589812017.720824242
1589812018.741101503,1589804819.215260983,0,0,100,1589812018.741101503
1589812019.752413034,1589804820.225275040,4,0,100,1589812019.752413034
1589812020.756587267,1589804821.235269070,4,0,100,1589812020.756587267
1589812021.765408039,1589804822.245250940,4,0,100,1589812021.765408039
1589812022.777765751,1589804823.255278111,4,0,100,1589812022.777765751
1589812023.795831442,1589804824.273251057,4,0,0,1589812023.795831442
1589812024.812006950,1589804825.283266068,0,0,0,1589812024.812006950
1589812025.817898035,1589804826.293267965,0,0,0,1589812025.817898035
1589812026.820701599,1589804827.303261995,0,0,0,1589812026.821578503
1589812027.838604212,1589804828.313290119,0,0,0,1589812027.838604212
1589812028.859254837,1589804829.331255913,0,0,100,1589812028.859254837
1589812029.863253593,1589804830.341253996,4,0,100,1589812029.863253593
1589812030.872890472,1589804831.351268053,4,0,100,1589812030.872890472
1589812031.885239363,1589804832.361272097,4,0,100,1589812031.885239363
1589812032.896479845,1589804833.371299982,4,0,100,1589812032.896479845
1589812033.908218622,1589804834.389256001,4,0,0,1589812033.908218622
1589812034.921554327,1589804835.399261951,0,0,0,1589812034.921554327
1589812035.931443691,1589804836.409275055,0,0,0,1589812035.931443691
1589812036.952350140,1589804837.419256926,0,0,0,1589812036.952350140
1589812037.952294827,1589804838.429280043,0,0,0,1589812037.952294827
1589812038.973094940,1589804839.447244883,0,0,100,1589812038.973094940
1589812039.978719234,1589804840.457258940,4,0,100,1589812039.978719234
1589812040.997094870,1589804841.467273951,4,0,100,1589812040.997094870
1589812042.004685402,1589804842.477267981,4,0,100,1589812042.004685402
1589812043.013902664,1589804843.487277985,4,0,100,1589812043.013902664
1589812044.031622648,1589804844.505268097,4,0,0,1589812044.031622648
1589812045.036975384,1589804845.515270948,0,0,0,1589812045.036975384
1589812046.052736044,1589804846.525263071,0,0,0,1589812046.052736044
1589812047.060411453,1589804847.535264969,0,0,0,1589812047.060411453
1589812048.066627502,1589804848.545279980,0,0,0,1589812048.066627502
1589812049.084099293,1589804849.563277006,0,0,100,1589812049.084099293
1589812050.096898794,1589804850.573271036,4,0,100,1589812050.096898794
1589812051.103901148,1589804851.583268881,4,0,100,1589812051.103901148
1589812052.121246815,1589804852.593278885,4,0,100,1589812052.121246815
1589812053.124508142,1589804853.603269100,4,0,100,1589812053.124508142
1589812054.144348860,1589804854.621273041,4,0,0,1589812054.144348860
1589812055.151446819,1589804855.631287098,0,0,0,1589812055.151446819
1589812056.167818546,1589804856.641299963,0,0,0,1589812056.167818546
1589812057.173424959,1589804857.651309967,0,0,0,1589812057.173424959
1589812058.184570074,1589804858.661307096,0,0,0,1589812058.184570074
1589812059.203538179,1589804859.679294109,0,0,100,1589812059.203538179
1589812060.210989475,1589804860.689307928,4,0,100,1589812060.210989475
1589812061.227508068,1589804861.699310064,4,0,100,1589812061.227508068
1589812062.233278751,1589804862.709300995,4,0,100,1589812062.233278751
1589812063.241824627,1589804863.719294071,4,0,100,1589812063.241824627
1589812064.299478531,1589804864.738260984,4,0,0,1589812064.299478531
1589812065.269026279,1589804865.748275042,0,0,0,1589812065.269026279
1589812066.277017355,1589804866.758272886,0,0,0,1589812066.277017355
1589812067.286006212,1589804867.768260956,0,0,0,1589812067.286006212
1589812068.299482107,1589804868.778275013,0,0,0,1589812068.299482107
1589812069.323577642,1589804869.788279057,0,0,0,1589812069.323577642
1589812070.331968546,1589804870.806252956,0,0,100,1589812070.331968546
1589812071.334144354,1589804871.816267967,4,0,100,1589812071.334144354
1589812072.358816147,1589804872.826276064,4,0,100,1589812072.358816147
1589812073.359134674,1589804873.836277962,4,0,100,1589812073.359134674
1589812074.367637396,1589804874.846282005,4,0,100,1589812074.367637396
1589812075.384011745,1589804875.864262104,4,0,0,1589812075.384011745
1589812076.398623466,1589804876.874288082,0,0,0,1589812076.398623466
1589812077.403372288,1589804877.884282112,0,0,0,1589812077.403372288
1589812078.422588110,1589804878.894279957,0,0,0,1589812078.422588110
1589812079.423625708,1589804879.904282093,0,0,0,1589812079.423625708
1589812080.446613312,1589804880.923271894,0,0,100,1589812080.446613312
1589812081.455723047,1589804881.933301926,4,0,100,1589812081.455723047
1589812082.475228786,1589804882.943295002,4,0,100,1589812082.476104975
1589812083.479500771,1589804883.953293085,4,0,100,1589812083.479500771
1589812084.482935190,1589804884.963324070,4,0,100,1589812084.482935190
1589812085.506848097,1589804885.981281042,4,0,0,1589812085.506848097
1589812086.515121460,1589804886.991292953,0,0,0,1589812086.515121460
1589812087.562434196,1589804888.001298904,0,0,0,1589812087.562434196
1589812088.535356998,1589804889.011301994,0,0,0,1589812088.535356998
1589812089.546454430,1589804890.021290064,0,0,0,1589812089.546454430
1589812090.567862034,1589804891.039273024,0,0,100,1589812090.567862034
1589812091.574793816,1589804892.049277067,4,0,100,1589812091.574793816
1589812092.574703455,1589804893.059277058,4,0,100,1589812092.574703455
1589812093.587701082,1589804894.069266081,4,0,100,1589812093.587701082
1589812094.598967075,1589804895.079279900,4,0,100,1589812094.598967075
1589812095.617655277,1589804896.097249031,4,0,0,1589812095.617655277
1589812096.628336668,1589804897.106292009,0,0,0,1589812096.628336668
1589812097.637354612,1589804898.116314888,0,0,0,1589812097.637354612
1589812098.647114992,1589804899.126307011,0,0,0,1589812098.647114992
1589812099.655103207,1589804900.136315107,0,0,0,1589812099.655103207
1589812100.675277472,1589804901.154309988,0,0,100,1589812100.675277472
1589812101.684063435,1589804902.164310932,4,0,100,1589812101.684063435
1589812102.699416637,1589804903.174305916,4,0,100,1589812102.699416637
1589812103.709357023,1589804904.184307098,4,0,100,1589812103.709357023
1589812104.710731030,1589804905.194310904,4,0,100,1589812104.710731030
1589812105.738221884,1589804906.212295055,4,0,0,1589812105.738221884
1589812106.739281654,1589804907.222301960,0,0,0,1589812106.739281654
1589812107.759550095,1589804908.232305050,0,0,0,1589812107.759550095
1589812108.758919001,1589804909.242316008,0,0,0,1589812108.758919001
1589812109.777151585,1589804910.252320051,0,0,0,1589812109.777151585
1589812110.857805967,1589804911.270313025,0,0,100,1589812110.857805967
1589812111.810781479,1589804912.279262066,4,0,100,1589812111.810781479
1589812112.809947729,1589804913.289275885,4,0,100,1589812112.809947729
1589812113.844149828,1589804914.299263000,4,0,100,1589812113.844149828
1589812114.829604864,1589804915.309281111,4,0,100,1589812114.829604864
1589812115.846991301,1589804916.327256918,4,0,0,1589812115.846991301
1589812116.856419563,1589804917.337275028,0,0,0,1589812116.856419563
1589812117.871989250,1589804918.347270966,0,0,0,1589812117.871989250
1589812118.875149250,1589804919.357286930,0,0,0,1589812118.875149250
1589812119.891680717,1589804920.367281914,0,0,0,1589812119.891680717
1589812120.904821157,1589804921.385265112,0,0,100,1589812120.904821157
1589812121.914814711,1589804922.395265102,4,0,100,1589812121.914814711
1589812122.932231188,1589804923.405262947,4,0,100,1589812122.932231188
1589812123.938872814,1589804924.415262938,4,0,100,1589812123.938872814
1589812124.973903894,1589804925.425283909,4,0,100,1589812124.973903894
1589812125.957951784,1589804926.443259954,4,0,0,1589812125.957951784
1589812126.973896503,1589804927.453257084,0,0,0,1589812126.973896503
1589812127.989861488,1589804928.463272095,0,0,0,1589812127.990742445
1589812128.990146637,1589804929.473262072,0,0,0,1589812128.990146637
1589812130.013021708,1589804930.483282089,0,0,0,1589812130.013021708
1589812131.020079851,1589804931.501261950,0,0,100,1589812131.020079851
1589812132.033850193,1589804932.510313034,4,0,100,1589812132.033850193
1589812133.041481256,1589804933.520314932,4,0,100,1589812133.041481256
1589812134.066051722,1589804934.530296087,4,0,100,1589812134.066051722
1589812135.060600519,1589804935.540327072,4,0,100,1589812135.060600519
1589812136.080866098,1589804936.558294058,4,0,0,1589812136.080866098
1589812137.091255903,1589804937.568306923,0,0,0,1589812137.091255903
1589812138.101099730,1589804938.578299999,0,0,0,1589812138.101099730
1589812139.109053135,1589804939.588305950,0,0,0,1589812139.109053135
1589812140.122230768,1589804940.598329067,0,0,0,1589812140.123231411
1589812141.137168646,1589804941.616317034,0,0,100,1589812141.137168646
1589812142.145183325,1589804942.626315117,4,0,100,1589812142.145183325
1589812143.160870552,1589804943.636327028,4,0,100,1589812143.160870552
1589812144.170964241,1589804944.646323919,4,0,100,1589812144.170964241
1589812145.172513247,1589804945.656339884,4,0,100,1589812145.172513247
1589812146.194377184,1589804946.674304008,4,0,0,1589812146.194377184
1589812147.203830242,1589804947.684320927,0,0,0,1589812147.203830242
1589812148.216275930,1589804948.694313049,0,0,0,1589812148.216275930
1589812149.225571394,1589804949.704333067,0,0,0,1589812149.225571394
1589812150.229474783,1589804950.714338064,0,0,0,1589812150.229474783
1589812151.249912262,1589804951.732311010,0,0,100,1589812151.249912262
1589812152.269027948,1589804952.742320061,4,0,100,1589812152.269027948
1589812153.273830652,1589804953.752316952,4,0,100,1589812153.273830652
1589812154.281486034,1589804954.762326002,4,0,100,1589812154.281486034
1589812155.295575857,1589804955.772321939,4,0,100,1589812155.295575857
1589812156.308073282,1589804956.790306091,4,0,0,1589812156.308073282
1589812157.322046995,1589804957.800332069,0,0,0,1589812157.322046995
1589812158.333434820,1589804958.810329914,0,0,0,1589812158.333434820
1589812159.338005066,1589804959.820321083,0,0,0,1589812159.338005066
1589812160.352820635,1589804960.830327988,0,0,0,1589812160.352820635
1589812161.372577190,1589804961.848315001,0,0,100,1589812161.372577190
1589812162.376966000,1589804962.858330011,4,0,100,1589812162.376966000
1589812163.389809847,1589804963.868302107,4,0,100,1589812163.389809847
1589812164.398837805,1589804964.878324986,4,0,100,1589812164.398837805
1589812165.416554451,1589804965.888346910,4,0,100,1589812165.416554451
1589812166.426257133,1589804966.906310081,4,0,0,1589812166.426257133
1589812167.439377069,1589804967.916330099,0,0,0,1589812167.439377069
1589812168.447699308,1589804968.926328897,0,0,0,1589812168.448699236
1589812169.470474958,1589804969.936312914,0,0,0,1589812169.470474958
1589812170.467269897,1589804970.946336985,0,0,0,1589812170.467269897
1589812171.482983351,1589804971.964307070,0,0,100,1589812171.482983351
1589812172.491237402,1589804972.974322081,4,0,100,1589812172.491237402
1589812173.500109673,1589804973.984332085,4,0,100,1589812173.500109673
1589812174.511597633,1589804974.994317055,4,0,100,1589812174.511597633
1589812175.524815798,1589804976.004339933,4,0,100,1589812175.524815798
1589812176.543883562,1589804977.022325993,4,0,0,1589812176.543883562
1589812177.550976038,1589804978.032326937,0,0,0,1589812177.550976038
1589812178.556964636,1589804979.042335987,0,0,0,1589812178.556964636
1589812179.571088791,1589804980.052320004,0,0,0,1589812179.571088791
1589812180.584853649,1589804981.062311888,0,0,0,1589812180.584853649
1589812181.592444658,1589804982.072334051,0,0,0,1589812181.592444658
1589812182.607691050,1589804983.090317011,0,0,100,1589812182.607691050
1589812183.666857243,1589804984.100317955,4,0,100,1589812183.666857243
1589812184.639397860,1589804985.110323906,4,0,100,1589812184.639397860
1589812185.640833616,1589804986.120326996,4,0,100,1589812185.640833616
1589812186.649614573,1589804987.130345106,4,0,100,1589812186.649614573
